"gene","module"
"FAM82A1","grey"
"LOC100287808","turquoise"
"ZNF321","brown"
"ARHGAP33","turquoise"
"ZNF254","brown"
"PODN","turquoise"
"TMEM48","yellow"
"USP3","brown"
"MST1R","turquoise"
"FAM113A","blue"
"TP53I3","red"
"SAV1","grey"
"AP4B1","yellow"
"SMTN","turquoise"
"GALK1","black"
"GBGT1","turquoise"
"LAMP1","black"
"PGAP2","black"
"PCNP","brown"
"BCAS1","turquoise"
"TSPAN5","turquoise"
"TIE1","turquoise"
"GTF2H2","brown"
"HLA-A","grey"
"RAB2A","brown"
"C7orf44","yellow"
"S100Z","grey"
"COL4A6","turquoise"
"EIF4H","brown"
"MTG1","turquoise"
"RTP1","turquoise"
"TOMM6","grey"
"MANBA","green"
"PAN3","brown"
"RGS3","black"
"SCRN3","brown"
"LOC645954","brown"
"CEACAM8","grey"
"FLJ36031","black"
"NFATC4","turquoise"
"HCLS1","black"
"GGTA1","grey"
"DSCR10","turquoise"
"GHITM","grey"
"AP4M1","turquoise"
"LOC441493","turquoise"
"CDHR3","turquoise"
"GPR144","turquoise"
"ALOX15","turquoise"
"KIAA0195","turquoise"
"IL17RE","turquoise"
"TUBB2C","turquoise"
"HHAT","turquoise"
"FAM109A","turquoise"
"EVX1","turquoise"
"CABP4","turquoise"
"ESR1","turquoise"
"GRAP2","turquoise"
"NCRNA00105","turquoise"
"KCNMB2","turquoise"
"AGTPBP1","brown"
"TPX2","grey"
"ZC3H12D","turquoise"
"CD101","turquoise"
"C1QTNF8","turquoise"
"CLCN2","turquoise"
"PDE2A","turquoise"
"LOC441155","green"
"ZCCHC11","yellow"
"ST3GAL5","blue"
"RPAP2","yellow"
"ABCC6","turquoise"
"C1orf86","grey"
"EMR3","green"
"LMBR1","brown"
"EIF2A","yellow"
"ME1","grey"
"MKL1","black"
"JAKMIP1","blue"
"PODNL1","turquoise"
"MGAT2","yellow"
"WDR48","grey"
"PRMT6","grey"
"NUCB1","turquoise"
"C1orf85","grey"
"TOMM40","turquoise"
"NMD3","yellow"
"SNX10","brown"
"VIPAR","red"
"OSBPL7","turquoise"
"CCDC30","grey"
"LOC100129717","turquoise"
"SCOC","brown"
"SLAIN1","yellow"
"BLMH","blue"
"PPP2R2D","brown"
"PTOV1","grey"
"SUPT3H","grey"
"KCNIP2","turquoise"
"SLC35A5","brown"
"SFXN4","blue"
"APOL2","grey"
"MANEAL","turquoise"
"CCDC86","blue"
"LRP5L","turquoise"
"FEN1","yellow"
"MRRF","blue"
"YAF2","yellow"
"SLC22A10","turquoise"
"YIPF1","black"
"CA3","turquoise"
"CYBASC3","blue"
"LOC401934","turquoise"
"GSTM1","turquoise"
"TMED2","brown"
"RMND1","yellow"
"TMEM140","grey"
"NT5C","blue"
"EAF2","brown"
"FSCN3","turquoise"
"SLC6A13","turquoise"
"ZNF783","turquoise"
"TYW3","yellow"
"GPR12","turquoise"
"C1orf91","red"
"GLYATL1","turquoise"
"KLK2","turquoise"
"IL11","turquoise"
"LOC388387","red"
"CDK5","red"
"TNFRSF17","grey"
"NACA","blue"
"GSG1L","turquoise"
"GNLY","blue"
"C8orf59","yellow"
"PIK3C2B","blue"
"ASXL2","black"
"PTPRM","blue"
"INPP5B","blue"
"UBAP2","blue"
"ZMYM2","brown"
"SEMA6C","turquoise"
"FERMT1","turquoise"
"APOB48R","black"
"TEAD1","turquoise"
"DHX8","green"
"ABCC11","turquoise"
"ZNF324","green"
"UBASH3A","blue"
"LOC652797","red"
"DNAJA3","blue"
"RGL4","red"
"OTOF","turquoise"
"ZNF137","yellow"
"SENP5","grey"
"KIRREL3","turquoise"
"FAM125B","grey"
"ROR1","grey"
"ITIH5","turquoise"
"SEMA6B","turquoise"
"SULT1A3","green"
"SLCO5A1","turquoise"
"RABEP2","blue"
"MCTP1","red"
"C1orf228","red"
"LOC100289169","grey"
"ANKLE1","turquoise"
"FAM108C1","brown"
"NMUR1","turquoise"
"ODC1","turquoise"
"FTH1","black"
"ZDHHC20","red"
"MKS1","turquoise"
"S1PR5","blue"
"ARHGEF4","turquoise"
"C9orf109","turquoise"
"SEC14L4","turquoise"
"TMPRSS9","turquoise"
"TNR","turquoise"
"ADAMTSL1","turquoise"
"GNB2L1","blue"
"LOC284889","turquoise"
"SLC25A35","turquoise"
"IL2RA","turquoise"
"TTC31","blue"
"KCNK4","turquoise"
"EYA2","turquoise"
"ACTB","red"
"SLC22A17","turquoise"
"MIF4GD","blue"
"TELO2","turquoise"
"CHRNG","turquoise"
"RPL15","yellow"
"ACTG1","brown"
"CKB","turquoise"
"LOC732160","blue"
"NLGN3","turquoise"
"ZNF707","turquoise"
"SLC22A16","turquoise"
"PSMD11","yellow"
"LOC100131726","turquoise"
"SERPINB3","turquoise"
"HYAL1","turquoise"
"KCNMB1","grey"
"OR13H1","turquoise"
"SCARA5","turquoise"
"SGOL2","yellow"
"SLC12A7","turquoise"
"DPY19L2P2","turquoise"
"ZNF584","turquoise"
"NARF","red"
"BNIPL","turquoise"
"ICAM2","blue"
"BTBD19","turquoise"
"MSH5","turquoise"
"TATDN1","yellow"
"NDRG1","red"
"AMACR","grey"
"FLJ42393","grey"
"FOXC1","red"
"YWHAE","grey"
"PION","brown"
"ZNF428","turquoise"
"C9orf66","red"
"COQ7","grey"
"MADCAM1","turquoise"
"HBCBP","turquoise"
"SRP9","brown"
"CDA","black"
"RPS12","turquoise"
"ADM2","turquoise"
"CFL1","red"
"PRAP1","turquoise"
"UBE2V1","turquoise"
"RPL21","turquoise"
"RPL24","blue"
"CIDEC","turquoise"
"HBE1","turquoise"
"MGST2","grey"
"CYB5A","turquoise"
"SH3TC1","turquoise"
"KLK6","turquoise"
"LOC653566","yellow"
"TMEM203","blue"
"RPL34","yellow"
"LOC647302","brown"
"OAZ1","turquoise"
"S100A8","red"
"FXYD1","turquoise"
"PLAT","turquoise"
"LOC100291682","blue"
"DYNLL1","turquoise"
"CKS2","yellow"
"SNHG12","blue"
"C2orf24","turquoise"
"MPST","turquoise"
"SSB","yellow"
"DLEU1","turquoise"
"MT2A","grey"
"TP53TG1","grey"
"CDC42EP2","black"
"POFUT2","grey"
"NUP85","blue"
"IDE","yellow"
"ARMC6","turquoise"
"C10orf78","yellow"
"TTC21B","blue"
"FBXW8","turquoise"
"GALT","blue"
"GLB1L","grey"
"GARS","blue"
"PROCA1","grey"
"SNRPG","yellow"
"RAB13","grey"
"CBLB","blue"
"IQCB1","yellow"
"SNCG","turquoise"
"LOC100129395","turquoise"
"GAP43","turquoise"
"ATP5E","turquoise"
"CYC1","blue"
"HRSP12","grey"
"IFITM2","black"
"NDUFA5","grey"
"EIF2C2","turquoise"
"TMED3","blue"
"PTMA","blue"
"LOC100287723","grey"
"LZTS1","turquoise"
"JMJD8","turquoise"
"PPM1M","red"
"PCYT1A","red"
"XIST","grey"
"C14orf139","yellow"
"NTAN1","turquoise"
"SLC45A4","green"
"SIPA1L1","green"
"FAM104B","turquoise"
"LOC100286937","blue"
"WHSC1L1","turquoise"
"RPL23AP82","grey"
"TMEM185B","red"
"CEP152","yellow"
"H2AFX","grey"
"WHAMML1","grey"
"NBR2","grey"
"CHD9","yellow"
"BCL7B","brown"
"FTSJD2","grey"
"LMAN2L","blue"
"ARHGEF2","grey"
"TSSC1","blue"
"STK40","green"
"AEN","blue"
"MCCC1","blue"
"HDHD3","turquoise"
"TTC7B","grey"
"KCTD10","yellow"
"GPATCH8","blue"
"TBC1D10A","blue"
"PIGG","yellow"
"TANC2","black"
"IRF2","brown"
"NADSYN1","red"
"ELAC2","blue"
"FAM73B","grey"
"TTC15","green"
"LOC100129637","blue"
"CYTH1","green"
"FLNB","red"
"RRM2","grey"
"CARM1","turquoise"
"FBN1","grey"
"UPRT","yellow"
"SYTL1","green"
"HKR1","blue"
"ASB13","blue"
"LOC643008","turquoise"
"DCTN5","grey"
"QSOX2","yellow"
"LRRC57","brown"
"SYNJ2","blue"
"SOX12","turquoise"
"APLNR","turquoise"
"CLUAP1","blue"
"DENND1C","green"
"TMEM86B","turquoise"
"VSIG2","turquoise"
"CARS2","black"
"HPS6","yellow"
"CCND3","red"
"WDR8","brown"
"MACF1","brown"
"GAS6","grey"
"NUDT4","turquoise"
"GOLGB1","green"
"ACRBP","turquoise"
"RSPRY1","green"
"SNRNP70","blue"
"GIT1","turquoise"
"MED26","green"
"CHTF18","turquoise"
"GNL1","blue"
"COPS7B","blue"
"NME4","turquoise"
"C20orf7","brown"
"DNHD1","turquoise"
"FBRS","turquoise"
"RBM7","brown"
"SLC39A4","blue"
"COG1","blue"
"AXIN1","grey"
"CHP","red"
"NEIL1","red"
"DPM1","brown"
"RNF146","brown"
"SF4","green"
"ZFYVE16","brown"
"ERCC2","turquoise"
"SLC9A5","turquoise"
"CCDC45","blue"
"ENOX2","blue"
"MRPL27","blue"
"LRRC41","blue"
"EIF2AK4","blue"
"PRKCA","yellow"
"POM121L8P","grey"
"CRTC2","grey"
"FBXL12","yellow"
"GMDS","grey"
"LPIN1","blue"
"CCDC92","blue"
"LASS6","blue"
"RMND5B","grey"
"SLC38A7","grey"
"C12orf32","yellow"
"FYN","blue"
"XPO6","black"
"DUSP18","black"
"FICD","green"
"MLKL","red"
"THAP8","blue"
"ZNF708","yellow"
"USP30","brown"
"GAS8","turquoise"
"EPHX2","blue"
"SFTPC","turquoise"
"STT3B","yellow"
"ERCC3","yellow"
"UBFD1","blue"
"ITK","blue"
"PECI","blue"
"CPNE6","turquoise"
"ARG1","red"
"SLC25A43","yellow"
"SRL","turquoise"
"LRRC56","turquoise"
"AFG3L2","blue"
"NPHP4","grey"
"CUEDC2","blue"
"ZNF185","grey"
"C1orf123","blue"
"PLXNB1","turquoise"
"PI4K2B","yellow"
"HACL1","blue"
"CCDC88B","green"
"VPS39","green"
"MAL","blue"
"ABCA13","grey"
"ZNF561","blue"
"POLR3B","blue"
"GNPDA1","blue"
"KPNA2","brown"
"MRPL32","yellow"
"ZNF646","green"
"CCDC74A","turquoise"
"SH2D2A","blue"
"MRPL55","blue"
"C11orf61","blue"
"ZNF767","blue"
"HDAC2","brown"
"ZFYVE19","grey"
"MXRA8","turquoise"
"SMYD2","yellow"
"PIGV","grey"
"CHUK","brown"
"C12orf76","grey"
"CPAMD8","grey"
"ITGB5","grey"
"NUP93","blue"
"LDLRAP1","turquoise"
"BTN2A2","blue"
"USP54","turquoise"
"AHRR","turquoise"
"TECPR1","black"
"ZNF169","blue"
"ATF7IP2","blue"
"MRPL22","yellow"
"RARRES2","turquoise"
"VPS37C","green"
"RBM45","yellow"
"E4F1","blue"
"BRSK2","turquoise"
"CCDC111","yellow"
"C20orf160","turquoise"
"ZNF573","blue"
"GAPDH","red"
"CCDC115","yellow"
"HMGCS1","brown"
"HPS4","blue"
"C6orf105","grey"
"XRCC6","blue"
"C14orf119","yellow"
"GMNN","yellow"
"C17orf62","black"
"C7orf49","red"
"HECTD3","turquoise"
"SSR4","blue"
"SNHG7","blue"
"TRIM52","yellow"
"GRM4","turquoise"
"TARBP1","blue"
"BAZ2A","green"
"SMARCD3","black"
"EWSR1","green"
"WDR25","turquoise"
"DMXL2","yellow"
"CHD1","brown"
"C17orf70","blue"
"ADCY4","black"
"ERBB2","turquoise"
"SETDB2","yellow"
"SLC46A3","black"
"FAM193B","green"
"TGFB1I1","turquoise"
"C17orf28","turquoise"
"GABPA","brown"
"REXO4","blue"
"CRYGS","blue"
"SPHK1","grey"
"MED22","black"
"PIK3C3","brown"
"SCAMP2","green"
"NKAP","brown"
"CLEC16A","blue"
"ICAM3","green"
"PRPF39","yellow"
"ZNF643","black"
"ZC3H12A","red"
"DAAM1","yellow"
"APBA3","blue"
"KIR3DL2","turquoise"
"MYO9A","blue"
"ZNF615","brown"
"ABCA7","green"
"CLSTN1","blue"
"WWTR1","turquoise"
"SELO","black"
"KIAA1671","grey"
"LRIG1","blue"
"PLCH2","turquoise"
"CCDC109B","blue"
"CUL9","blue"
"LOC100134348","grey"
"REPS1","blue"
"COG3","brown"
"JOSD1","red"
"FANCL","yellow"
"ESAM","turquoise"
"LOC729678","yellow"
"RP9","blue"
"PAXIP1","yellow"
"XYLT2","grey"
"SNAI3","green"
"C11orf35","turquoise"
"NT5E","blue"
"DNASE1L1","red"
"ZNF142","blue"
"C17orf97","grey"
"VPS41","yellow"
"JHDM1D","brown"
"RBM33","brown"
"ENGASE","turquoise"
"FAR2","red"
"ADAMTS13","turquoise"
"RPL13A","blue"
"METT10D","blue"
"GYG2","turquoise"
"MPV17","blue"
"MRPS24","blue"
"PSD","turquoise"
"TSPAN13","yellow"
"FBXL18","grey"
"DENND2D","blue"
"FLJ10357","black"
"C9orf140","grey"
"LONRF3","grey"
"ACOT1","blue"
"FBXO25","blue"
"RNPEP","green"
"TMEM139","turquoise"
"ANKRD13D","green"
"LOC154761","grey"
"IKBKG","black"
"TJAP1","blue"
"C1orf21","blue"
"SPAG7","blue"
"SETMAR","blue"
"GDPD3","grey"
"MYO7B","turquoise"
"RFNG","turquoise"
"ACO1","blue"
"HERC5","grey"
"WDR92","blue"
"PLGLA","blue"
"IGLV1-44","grey"
"SEC24C","green"
"BTBD2","turquoise"
"HDC","blue"
"NTNG2","black"
"PLA2G15","grey"
"STK39","blue"
"FAM199X","brown"
"KLC2","turquoise"
"FAM116B","turquoise"
"KIAA0922","green"
"LRTM2","turquoise"
"LYSMD4","blue"
"POLI","brown"
"ACTR8","yellow"
"CAPRIN2","yellow"
"PQLC2","turquoise"
"HDDC2","yellow"
"ZNF517","green"
"CDCA2","grey"
"WASH2P","green"
"NECAB2","turquoise"
"DBR1","yellow"
"ZNF250","grey"
"NMNAT3","turquoise"
"HELB","brown"
"NUP107","yellow"
"OPLAH","red"
"KIF13A","green"
"C12orf52","blue"
"TECR","blue"
"ZSWIM7","yellow"
"ARHGEF9","blue"
"CTCF","yellow"
"RNF165","turquoise"
"ATOH8","turquoise"
"ZNF322A","yellow"
"TBX15","turquoise"
"RPAP1","blue"
"ZNF671","blue"
"ADCK4","red"
"PPP2R3C","brown"
"GEMIN6","yellow"
"RPL7A","blue"
"IFI30","green"
"ALDH4A1","red"
"UBXN8","yellow"
"RALGPS1","yellow"
"TNS3","blue"
"ZNF529","blue"
"SIGLEC1","grey"
"MBLAC2","blue"
"ZDHHC5","grey"
"VARS2","blue"
"PTCD1","blue"
"GRIK5","turquoise"
"RALGAPA1","yellow"
"TNFRSF8","green"
"LOC100130872","turquoise"
"C11orf85","turquoise"
"LGR6","grey"
"TUBA8","grey"
"DOK2","blue"
"MLLT11","blue"
"RPP21","blue"
"KLK3","turquoise"
"LOC643332","grey"
"CNIH4","red"
"NUP188","blue"
"ZNF275","blue"
"FCRL5","blue"
"IKZF4","grey"
"SEC31B","blue"
"TCTN1","blue"
"HEATR1","blue"
"FBLN2","turquoise"
"ZNF266","blue"
"CDH4","turquoise"
"GPI","red"
"FYCO1","blue"
"SELP","grey"
"MYO1G","green"
"UBR4","black"
"PRRC1","yellow"
"SLC22A8","turquoise"
"CLCC1","blue"
"JAM3","grey"
"YTHDF1","yellow"
"C13orf34","yellow"
"TESK1","turquoise"
"SNX33","turquoise"
"SLC35B3","brown"
"UBXN7","black"
"RGN","turquoise"
"TMEM184A","turquoise"
"EXT1","red"
"TRPV2","red"
"ATP13A1","blue"
"YEATS2","yellow"
"OCRL","brown"
"GTF3C5","grey"
"CTSD","red"
"ZC3H7B","turquoise"
"DUSP8","blue"
"HLA-B","green"
"MYL5","turquoise"
"YPEL4","turquoise"
"CCDC71","yellow"
"PRMT5","green"
"POLE3","blue"
"SLC25A28","red"
"CAPN12","grey"
"HLA-DRB4","grey"
"ADARB2","turquoise"
"LY6G5C","turquoise"
"ADCYAP1R1","turquoise"
"HSPB1","grey"
"RPS13","blue"
"RPS2","blue"
"CBWD5","grey"
"BACE2","turquoise"
"RHBDD1","blue"
"HNRNPA1L2","blue"
"SERGEF","blue"
"IGHG1","grey"
"LDHB","blue"
"SETBP1","blue"
"RBM10","green"
"SRP19","brown"
"HAMP","turquoise"
"DHX16","green"
"TMEM138","blue"
"C9orf46","red"
"LOC728554","blue"
"RPL4","blue"
"ADPRH","yellow"
"SLC25A15","blue"
"MRPS34","blue"
"TTC32","brown"
"SCD","grey"
"EIF4A3","blue"
"CMTM6","brown"
"YWHAZ","brown"
"POLR3K","blue"
"CLK3","turquoise"
"MAN1C1","blue"
"TMEM42","blue"
"RPF1","yellow"
"CHI3L2","grey"
"FOXJ3","yellow"
"TUBBP5","grey"
"RCL1","turquoise"
"C11orf73","yellow"
"ROBO3","turquoise"
"FNTA","yellow"
"TAF6L","turquoise"
"LOC729317","blue"
"SHISA4","turquoise"
"FBXO31","blue"
"HMGCL","grey"
"GGT5","turquoise"
"NUBP1","blue"
"MTA2","blue"
"FBXO4","yellow"
"ATXN7L2","blue"
"FAM118B","brown"
"IGF2BP3","red"
"AOAH","green"
"C14orf102","black"
"CCM2","green"
"CCDC53","red"
"CTSW","blue"
"UFSP2","blue"
"FAM50A","blue"
"GADD45G","red"
"CHI3L1","grey"
"F12","turquoise"
"CUTA","blue"
"RPS19","blue"
"MFSD10","grey"
"C9orf89","red"
"PRSS22","turquoise"
"CLVS1","brown"
"RRP8","blue"
"NAALADL1","blue"
"PLK3","red"
"ADRA2C","turquoise"
"FCGR1B","red"
"NCKAP1L","red"
"SLC25A4","turquoise"
"APOOL","blue"
"TPST1","grey"
"DOK4","grey"
"LOC391358","blue"
"TRMT112","blue"
"SUPT7L","yellow"
"RG9MTD1","yellow"
"MITD1","yellow"
"TRAPPC2L","blue"
"MAGOHB","yellow"
"TXNL4A","grey"
"BLM","red"
"C12orf41","yellow"
"STAB1","grey"
"MRPS18A","grey"
"PLK1S1","blue"
"ITIH1","turquoise"
"ARL16","yellow"
"RPS18","blue"
"ADHFE1","blue"
"ANKZF1","green"
"C1orf159","turquoise"
"SIGLECP3","blue"
"C10orf2","blue"
"C6orf26","grey"
"SLC22A18","green"
"SCYL3","brown"
"AP3B2","grey"
"C6orf1","turquoise"
"RPL19","blue"
"KIAA1530","green"
"TXLNA","blue"
"EPHB6","turquoise"
"NUDT8","turquoise"
"ZBTB48","black"
"VWCE","turquoise"
"KLHDC2","yellow"
"OVOS","grey"
"BAMBI","grey"
"MTMR15","blue"
"EXOSC1","blue"
"MRPL48","blue"
"SLC25A45","blue"
"C5orf22","brown"
"ABHD12","turquoise"
"NXF1","blue"
"CLU","grey"
"PSMC5","blue"
"SNUPN","blue"
"AUP1","grey"
"GNB2","black"
"PEA15","blue"
"PTGDS","blue"
"KMO","yellow"
"C9orf6","brown"
"BARD1","grey"
"RABL2A","blue"
"ZWINT","yellow"
"GSR","red"
"RNF219","yellow"
"LRWD1","green"
"DECR2","turquoise"
"ARRDC1","black"
"SLC25A14","yellow"
"TAF12","brown"
"METTL11A","blue"
"MGC29506","grey"
"PROM1","turquoise"
"ERAL1","turquoise"
"C6orf223","turquoise"
"C10orf58","blue"
"TUBA1C","grey"
"SLC25A1","turquoise"
"CYB5D2","red"
"FAM64A","turquoise"
"MRPL46","blue"
"RNF44","green"
"DPP4","blue"
"PPP2R2A","black"
"CASP8AP2","yellow"
"DUSP11","brown"
"BLVRB","turquoise"
"GCDH","blue"
"HINT2","blue"
"INTS8","yellow"
"GCGR","turquoise"
"RFK","yellow"
"ADCY2","turquoise"
"MS4A14","blue"
"FSTL4","grey"
"EHMT1","blue"
"ISG20","grey"
"EFHC2","grey"
"MFAP2","turquoise"
"FCER2","grey"
"PATL2","blue"
"IFIT1","grey"
"SLC25A33","yellow"
"PRAM1","green"
"RNH1","blue"
"DCLK1","turquoise"
"MYO3A","turquoise"
"SAMD4A","grey"
"FBL","blue"
"RTTN","blue"
"C15orf52","grey"
"ATAD2","yellow"
"TSC2","grey"
"C2CD2","blue"
"SBF1","blue"
"PGM5","grey"
"CCDC132","yellow"
"PIWIL4","grey"
"FRMD1","turquoise"
"MST1","turquoise"
"TMEM63B","turquoise"
"SMARCAL1","blue"
"CXXC1","blue"
"MYO7A","turquoise"
"RSC1A1","turquoise"
"BRD7","yellow"
"ING5","grey"
"DCTN2","red"
"ZC3HC1","blue"
"RBM28","blue"
"CHIT1","red"
"YBX1","turquoise"
"TWF2","black"
"CYB561D2","blue"
"RPL6","blue"
"RNASEH2A","blue"
"RPS24","yellow"
"RNASEK","black"
"SERPINF1","blue"
"LOC100287430","blue"
"NDUFA9","yellow"
"ECH1","blue"
"DARC","turquoise"
"ATF4","grey"
"CTDP1","red"
"RPL36A","yellow"
"RPL10","blue"
"CDC26","brown"
"WBSCR16","turquoise"
"LLPH","brown"
"THAP4","blue"
"C7orf72","turquoise"
"TP53TG3","grey"
"OXCT2","turquoise"
"CHCHD3","yellow"
"FAM157B","black"
"AZGP1P1","turquoise"
"C8orf30A","turquoise"
"C21orf70","blue"
"BOP1","turquoise"
"GTF3C6","blue"
"GSTTP1","turquoise"
"LOC100129827","red"
"SNHG8","yellow"
"SNHG1","blue"
"SNORA10","grey"
"SNORD15A","turquoise"
"SNORA8","brown"
"SNORA49","turquoise"
"SNORA25","yellow"
"SNORA30","turquoise"
"SNORA32","yellow"
"SNORA47","turquoise"
"SNORD89","brown"
"UHMK1","brown"
"HK3","red"
"PLD2","grey"
"LOC219347","turquoise"
"JMJD7-PLA2G4B","blue"
"C22orf34","blue"
"FLJ36777","turquoise"
"RPS2P32","turquoise"
"WBSCR26","red"
"DNM1P35","turquoise"
"LOC339240","turquoise"
"LOC90110","green"
"NCRNA00235","turquoise"
"RPS3","blue"
"GPX3","grey"
"C3orf1","yellow"
"TBC1D3","grey"
"PSMA6","red"
"EIF3F","blue"
"GMPS","blue"
"RPSA","blue"
"VAT1","red"
"CIB1","blue"
"RPL26","yellow"
"SNRPC","blue"
"MTIF3","brown"
"RNF144A","blue"
"TRMT1","blue"
"CCDC72","grey"
"BAG3","blue"
"MAN2B1","green"
"NUDT1","turquoise"
"RPS15","blue"
"FAM82A2","turquoise"
"TYK2","green"
"CTSH","red"
"LOC100287887","blue"
"SHFM1","yellow"
"C7orf59","green"
"PWP2","blue"
"LOC647979","brown"
"KRT10","blue"
"RPS20","blue"
"MDP1","red"
"NDUFS3","blue"
"SLC5A3","yellow"
"ILKAP","blue"
"UXT","blue"
"RPL23","yellow"
"C1QBP","blue"
"CYTH3","yellow"
"IFI27L1","turquoise"
"OSGEP","blue"
"NPPA","turquoise"
"TMEM141","grey"
"COPS6","blue"
"ESRRA","green"
"POP7","turquoise"
"RRAS2","blue"
"RAPGEFL1","black"
"POLR2I","blue"
"NFKBIZ","brown"
"RPS27","blue"
"ITGAV","brown"
"C12orf62","blue"
"C6orf47","black"
"WDR35","yellow"
"C19orf53","blue"
"GOT1","blue"
"TXNDC17","red"
"C16orf58","blue"
"UBE2D2","brown"
"NOC2L","blue"
"CLEC18A","grey"
"C7orf47","brown"
"SPIN2A","blue"
"ALG5","yellow"
"NDUFA12","blue"
"PDAP1","blue"
"HSPG2","turquoise"
"COPS3","turquoise"
"SAMM50","blue"
"ECHS1","blue"
"C14orf1","blue"
"RNF5","turquoise"
"PARP12","grey"
"CD200","blue"
"COX17","red"
"TSPYL2","grey"
"LCN2","red"
"MUS81","red"
"WDR61","yellow"
"FHOD1","black"
"TIMM16","grey"
"MLF2","black"
"LZIC","brown"
"RPL12","blue"
"NDUFS5","grey"
"SNRPD2","blue"
"UQCR10","grey"
"RPL39","grey"
"CYB5R2","grey"
"PSMB6","red"
"PSMD4","grey"
"LOC100130932","brown"
"DCUN1D5","yellow"
"EVPLL","turquoise"
"BSCL2","grey"
"APCDD1","grey"
"ST13","turquoise"
"RPL23A","blue"
"RPS10","blue"
"IPPK","grey"
"IGF2BP2","turquoise"
"TOMM70A","blue"
"RPLP0","blue"
"KL","brown"
"RPS4X","blue"
"EPB41L2","blue"
"VAMP7","brown"
"C2orf28","blue"
"FNTB","grey"
"C7orf55","yellow"
"AFF1","brown"
"CDC23","yellow"
"RANBP9","brown"
"GNG5","red"
"UQCRFS1","brown"
"ABL1","blue"
"TWIST2","grey"
"PLEKHA5","blue"
"GADD45B","red"
"PFDN1","yellow"
"C17orf108","grey"
"UBE2E1","yellow"
"PRKACA","black"
"LOC644006","blue"
"TULP4","blue"
"SLC9A9","grey"
"C12orf35","brown"
"UTRN","yellow"
"RALYL","turquoise"
"C7orf62","turquoise"
"TERF2IP","turquoise"
"JUND","turquoise"
"HTATSF1","yellow"
"FAM103A1","brown"
"ANKRD46","turquoise"
"OAT","brown"
"CXADR","grey"
"GOLGA6L1","turquoise"
"APOA1","turquoise"
"HPRT1","brown"
"INPP5F","blue"
"TDG","brown"
"RPL35A","blue"
"IER2","green"
"KIAA0753","yellow"
"THRB","grey"
"COMMD5","grey"
"RGPD5","yellow"
"ANKRD49","brown"
"C1orf186","blue"
"KIAA1712","yellow"
"HMMR","grey"
"FPR1","black"
"TPT1","grey"
"CHCHD2","grey"
"NRM","black"
"PCBP1","grey"
"GZF1","brown"
"YARS","blue"
"RELL2","turquoise"
"EAF1","brown"
"HEBP1","turquoise"
"NDNL2","blue"
"PPM1H","grey"
"RACGAP1","yellow"
"LRRTM4","turquoise"
"ARHGAP10","turquoise"
"MAGEH1","blue"
"ZFP62","yellow"
"MAGEF1","yellow"
"ZNF175","blue"
"SDHD","brown"
"MEX3C","yellow"
"DDIT3","grey"
"CAPNS1","red"
"PM20D2","yellow"
"SLC20A1","yellow"
"DYNC1I2","yellow"
"HSD3B7","red"
"KIAA1468","brown"
"PSMD2","grey"
"KCTD9","brown"
"RPS16","blue"
"RIC8B","blue"
"LOC100132062","black"
"NDUFAF2","blue"
"PER2","brown"
"GATSL1","turquoise"
"C20orf69","black"
"LOC100133161","black"
"FDX1","yellow"
"RPL37A","blue"
"RORC","turquoise"
"HIST3H2A","turquoise"
"HERC2P4","grey"
"MRAS","grey"
"SPTAN1","blue"
"C19orf52","yellow"
"SGTA","grey"
"RNF20","yellow"
"TLR1","black"
"ZNF613","brown"
"TSPAN18","turquoise"
"RNF170","brown"
"LYSMD3","brown"
"FAM179B","yellow"
"ATP13A5","blue"
"OGFOD1","blue"
"TICAM2","brown"
"FAM116A","brown"
"GPX4","turquoise"
"C7orf52","turquoise"
"ZBTB41","yellow"
"C7orf28A","brown"
"TSHZ2","blue"
"CDCA7","grey"
"MPZ","red"
"NHLH1","turquoise"
"DNM3","grey"
"ZNF548","blue"
"ZNF274","yellow"
"CENPA","grey"
"ZNF449","yellow"
"ZRSR2","blue"
"ARMCX6","grey"
"ZNF264","yellow"
"C1GALT1","brown"
"FAM119A","yellow"
"NUDT15","yellow"
"BCS1L","blue"
"LQK1","grey"
"ERCC4","yellow"
"GAR1","blue"
"ZNF507","yellow"
"LIF","turquoise"
"ASS1","blue"
"ULK2","yellow"
"BLCAP","blue"
"CBARA1","red"
"KANK1","blue"
"RRAGA","brown"
"TBCA","brown"
"PSME2","blue"
"RPL10A","blue"
"C5orf25","yellow"
"MT1M","turquoise"
"PTPLB","yellow"
"LOC653479","blue"
"TM4SF1","turquoise"
"LOC100132658","blue"
"C17orf51","turquoise"
"RCAN3","blue"
"ZNF827","blue"
"NLN","grey"
"FAM163A","turquoise"
"PAFAH1B2","brown"
"C12orf39","grey"
"LOC138412","turquoise"
"MAN1A2","brown"
"LNX1","grey"
"ELK3","yellow"
"C6orf57","yellow"
"ABCB1","turquoise"
"ZNF134","yellow"
"SIK2","blue"
"ZNF703","blue"
"C14orf21","turquoise"
"UBXN10","grey"
"SNORD72","blue"
"HIST1H2AG","grey"
"ZNF710","green"
"IL1RL1","grey"
"KCNAB3","grey"
"HIST1H2BF","grey"
"KRTAP19-1","turquoise"
"LOC100288807","turquoise"
"TMEM38B","yellow"
"FAM168A","grey"
"GPR153","grey"
