"gene","module"
"TGFB1","red"
"TGFB1I1","grey"
"TGFBI","turquoise"
"TGFBR1","yellow"
"TGFBR2","yellow"
"TGFBR3","turquoise"
"TGFBRAP1","turquoise"
"TGIF1","blue"
"TGIF2","turquoise"
"TGM2","pink"
"TGM3","grey"
"TGOLN2","green"
"TGS1","blue"
"TH1L","turquoise"
"THADA","turquoise"
"THAP1","yellow"
"THAP11","pink"
"THAP2","grey"
"THAP3","grey"
"THAP4","turquoise"
"THAP5","yellow"
"THAP6","yellow"
"THAP7","turquoise"
"THAP8","grey"
"THBD","yellow"
"THBS1","grey"
"THBS3","grey"
"THEM4","turquoise"
"THEM5","pink"
"THEMIS","turquoise"
"THOC1","turquoise"
"THOC2","turquoise"
"THOC4","blue"
"THOC5","red"
"THOC6","turquoise"
"THOC7","yellow"
"THPO","brown"
"THRA","turquoise"
"THRAP3","green"
"THRB","grey"
"THTPA","pink"
"THUMPD1","blue"
"THUMPD3","turquoise"
"THYN1","grey"
"TIA1","yellow"
"TIAL1","blue"
"TIAM1","turquoise"
"TIAM2","green"
"TICAM1","grey"
"TICAM2 ","yellow"
"TIE1","brown"
"TIFA","black"
"TIGD3","green"
"TIGIT","turquoise"
"TIMM10","grey"
"TIMM13","turquoise"
"TIMM16","grey"
"TIMM17A","blue"
"TIMM17B","grey"
"TIMM44","grey"
"TIMM50","turquoise"
"TIMM8B","yellow"
"TIMM9","blue"
"TIMP1","red"
"TIMP2","red"
"TINF2","black"
"TIPARP","black"
"TIPRL","yellow"
"TIRAP","red"
"TJAP1","turquoise"
"TJP2","grey"
"TK1","pink"
"TK2","red"
"TKT","green"
"TKTL1","turquoise"
"TLE1","black"
"TLE3","red"
"TLE4","yellow"
"TLK1","yellow"
"TLK2","yellow"
"TLN1","red"
"TLR1","red"
"TLR10","green"
"TLR2","red"
"TLR4","yellow"
"TLR5","red"
"TLR6","green"
"TLR7","turquoise"
"TLR8","red"
"TLR9","brown"
"TM2D1","yellow"
"TM2D2","blue"
"TM2D3","yellow"
"TM4SF1","brown"
"TM6SF1","yellow"
"TM7SF2","pink"
"TM7SF3","blue"
"TM9SF1","green"
"TM9SF2","yellow"
"TM9SF3","yellow"
"TM9SF4","blue"
"TMBIM1","yellow"
"TMBIM4","yellow"
"TMBIM6","green"
"TMC4","grey"
"TMC5","pink"
"TMC6","turquoise"
"TMC8","turquoise"
"TMCC1","green"
"TMCC2","pink"
"TMCC3","green"
"TMCO1","yellow"
"TMCO3","yellow"
"TMCO4","turquoise"
"TMCO6","grey"
"TMED1","grey"
"TMED10","blue"
"TMED2","yellow"
"TMED3","turquoise"
"TMED4","turquoise"
"TMED5","yellow"
"TMED7","yellow"
"TMED8","black"
"TMED9","turquoise"
"TMEM101","grey"
"TMEM104","brown"
"TMEM105","brown"
"TMEM106A","grey"
"TMEM106B","turquoise"
"TMEM106C","grey"
"TMEM107","yellow"
"TMEM109","turquoise"
"TMEM110","black"
"TMEM111","pink"
"TMEM114","brown"
"TMEM115","grey"
"TMEM116","turquoise"
"TMEM119","grey"
"TMEM120A","red"
"TMEM120B","brown"
"TMEM121","brown"
"TMEM123","yellow"
"TMEM126A","blue"
"TMEM126B","yellow"
"TMEM127","green"
"TMEM128","grey"
"TMEM129","grey"
"TMEM131","yellow"
"TMEM132A","grey"
"TMEM132C","brown"
"TMEM134","turquoise"
"TMEM135","blue"
"TMEM138","turquoise"
"TMEM139","brown"
"TMEM140","green"
"TMEM141","grey"
"TMEM143","grey"
"TMEM144","grey"
"TMEM145","brown"
"TMEM147","turquoise"
"TMEM149","red"
"TMEM14A","blue"
"TMEM14B","blue"
"TMEM14C","blue"
"TMEM150A","brown"
"TMEM154","green"
"TMEM158","pink"
"TMEM159","turquoise"
"TMEM160","turquoise"
"TMEM161B","blue"
"TMEM164","grey"
"TMEM165","yellow"
"TMEM167A","yellow"
"TMEM167B","yellow"
"TMEM168","yellow"
"TMEM169","black"
"TMEM170A","blue"
"TMEM170B","yellow"
"TMEM173","grey"
"TMEM175","grey"
"TMEM176A","grey"
"TMEM176B","grey"
"TMEM179B","grey"
"TMEM18","grey"
"TMEM180","red"
"TMEM181","blue"
"TMEM183A","pink"
"TMEM183A ","pink"
"TMEM184A","brown"
"TMEM184B","green"
"TMEM184C","blue"
"TMEM185A","grey"
"TMEM185B","black"
"TMEM186","turquoise"
"TMEM187","yellow"
"TMEM188","yellow"
"TMEM189","grey"
"TMEM189 ","pink"
"TMEM19","blue"
"TMEM190","brown"
"TMEM192 ","blue"
"TMEM194A","blue"
"TMEM199","grey"
"TMEM2","yellow"
"TMEM200B","pink"
"TMEM201","brown"
"TMEM203","blue"
"TMEM204","turquoise"
"TMEM205","turquoise"
"TMEM206","blue"
"TMEM208","grey"
"TMEM209","blue"
"TMEM211","brown"
"TMEM214","grey"
"TMEM216","yellow"
"TMEM217","brown"
"TMEM218","blue"
"TMEM219","turquoise"
"TMEM222","green"
"TMEM223","turquoise"
"TMEM229B","turquoise"
"TMEM231","brown"
"TMEM30A","yellow"
"TMEM30B","brown"
"TMEM33","yellow"
"TMEM37","brown"
"TMEM38A","grey"
"TMEM38B","blue"
"TMEM39A","yellow"
"TMEM39B","turquoise"
"TMEM40","grey"
"TMEM41A","turquoise"
"TMEM41B","yellow"
"TMEM42","blue"
"TMEM43","yellow"
"TMEM45A","grey"
"TMEM45B","grey"
"TMEM48","blue"
"TMEM49","green"
"TMEM50A","yellow"
"TMEM50B","blue"
"TMEM51","grey"
"TMEM52","brown"
"TMEM53","grey"
"TMEM54","brown"
"TMEM55A","yellow"
"TMEM55B","grey"
"TMEM56","pink"
"TMEM57","pink"
"TMEM59","yellow"
"TMEM59L","brown"
"TMEM60","yellow"
"TMEM62","grey"
"TMEM63A","grey"
"TMEM63B","pink"
"TMEM63C","grey"
"TMEM64","yellow"
"TMEM65","yellow"
"TMEM66","blue"
"TMEM68","blue"
"TMEM69","blue"
"TMEM70","yellow"
"TMEM71","yellow"
"TMEM79","grey"
"TMEM80","grey"
"TMEM81","grey"
"TMEM82","brown"
"TMEM85","turquoise"
"TMEM86B","pink"
"TMEM87A","yellow"
"TMEM87B","yellow"
"TMEM88","red"
"TMEM88B","brown"
"TMEM8A","red"
"TMEM8B","grey"
"TMEM9","turquoise"
"TMEM91","red"
"TMEM92","grey"
"TMEM93","grey"
"TMEM97","grey"
"TMEM9B","pink"
"TMF1","yellow"
"TMIGD2","turquoise"
"TMLHE","black"
"TMOD1","pink"
"TMOD1 ","turquoise"
"TMOD2","blue"
"TMOD3","black"
"TMPO","blue"
"TMPRSS4","brown"
"TMPRSS5","brown"
"TMPRSS6","brown"
"TMPRSS9","brown"
"TMSB10","turquoise"
"TMTC1","red"
"TMTC2","grey"
"TMTC3","blue"
"TMUB1","grey"
"TMUB2","red"
"TMX1","yellow"
"TMX2","turquoise"
"TMX3","yellow"
"TMX4","yellow"
"TNF","grey"
"TNFAIP1","yellow"
"TNFAIP2","green"
"TNFAIP3","yellow"
"TNFAIP6","black"
"TNFAIP8","yellow"
"TNFAIP8L1","turquoise"
"TNFAIP8L2","red"
"TNFAIP8L3","black"
"TNFRSF10A","grey"
"TNFRSF10B","blue"
"TNFRSF10C","red"
"TNFRSF10D","black"
"TNFRSF12A","grey"
"TNFRSF13B","brown"
"TNFRSF13C","brown"
"TNFRSF14","grey"
"TNFRSF17","grey"
"TNFRSF1A","red"
"TNFRSF1B","green"
"TNFRSF25","turquoise"
"TNFRSF8","green"
"TNFRSF9","green"
"TNFSF10","grey"
"TNFSF12","turquoise"
"TNFSF12-TNFSF13 ","green"
"TNFSF13B","grey"
"TNFSF14","green"
"TNFSF4","grey"
"TNFSF8","grey"
"TNIK","turquoise"
"TNIP1","grey"
"TNIP2","black"
"TNK2","green"
"TNKS","blue"
"TNKS2","yellow"
"TNNC2","grey"
"TNNI1","brown"
"TNNI2","red"
"TNNT1","grey"
"TNNT3","grey"
"TNPO1","yellow"
"TNPO2","grey"
"TNPO3","red"
"TNR","brown"
"TNRC18","green"
"TNRC6A","blue"
"TNRC6B","green"
"TNRC6C","blue"
"TNS1","pink"
"TNS3","grey"
"TNXA ","brown"
"TOB1","green"
"TOB2","grey"
"TOE1","turquoise"
"TOLLIP","brown"
"TOM1","red"
"TOM1L2","turquoise"
"TOMM20","blue"
"TOMM22","turquoise"
"TOMM34","grey"
"TOMM40","brown"
"TOMM40L","black"
"TOMM5","blue"
"TOMM6","grey"
"TOMM70A","blue"
"TOP1","pink"
"TOP1 ","pink"
"TOP1MT","grey"
"TOP2A","grey"
"TOP2B","blue"
"TOP3A","green"
"TOPBP1","yellow"
"TOPORS","yellow"
"TOR1A","black"
"TOR1AIP1","yellow"
"TOR1B","yellow"
"TOR2A","grey"
"TOR3A","blue"
"TOX2","brown"
"TOX4","red"
"TP53","grey"
"TP53BP2","yellow"
"TP53I11","red"
"TP53I13","turquoise"
"TP53I3","black"
"TP53INP1","yellow"
"TP53INP2","grey"
"TP53RK","blue"
"TP53TG1","grey"
"TP53TG3 ","grey"
"TP73","brown"
"TPCN1","turquoise"
"TPCN2","green"
"TPD52","blue"
"TPD52L2","red"
"TPI1","grey"
"TPK1","black"
"TPM1","pink"
"TPM2","grey"
"TPM3","black"
"TPM4","black"
"TPMT","blue"
"TPP1","grey"
"TPP2","blue"
"TPR","green"
"TPRG1L","pink"
"TPRKB","blue"
"TPSAB1 ","brown"
"TPST1","grey"
"TPST2","black"
"TPT1","grey"
"TPX2","grey"
"TRA@","brown"
"TRA@ ","turquoise"
"TRA2A","green"
"TRA2B","blue"
"TRABD","red"
"TRADD","turquoise"
"TRAF1","turquoise"
"TRAF3","turquoise"
"TRAF3IP2","turquoise"
"TRAF3IP3","blue"
"TRAF4","turquoise"
"TRAF5","turquoise"
"TRAF6","yellow"
"TRAF7","grey"
"TRAFD1","grey"
"TRAJ17","brown"
"TRAK1","green"
"TRAK2","pink"
"TRAM1","blue"
"TRAM2","turquoise"
"TRANK1","green"
"TRAP1","turquoise"
"TRAPPC1","black"
"TRAPPC10","green"
"TRAPPC2","blue"
"TRAPPC2 ","blue"
"TRAPPC2L","turquoise"
"TRAPPC3","grey"
"TRAPPC4","turquoise"
"TRAPPC5","pink"
"TRAPPC6A","turquoise"
"TRAPPC6B","yellow"
"TRAPPC9","brown"
"TRAT1","blue"
"TRBC1","turquoise"
"TRBV9","turquoise"
"TRD@","turquoise"
"TRDMT1","blue"
"TREM1","green"
"TREML1","grey"
"TREML2","grey"
"TREML4","grey"
"TRERF1","blue"
"TREX1","grey"
"TRIAP1","blue"
"TRIB1","black"
"TRIB2","turquoise"
"TRIB3","grey"
"TRIM10","pink"
"TRIM11","grey"
"TRIM13","turquoise"
"TRIM14","turquoise"
"TRIM15","brown"
"TRIM16","brown"
"TRIM16 ","grey"
"TRIM21","green"
"TRIM22","yellow"
"TRIM23","yellow"
"TRIM24","blue"
"TRIM25","red"
"TRIM26","grey"
"TRIM27","green"
"TRIM28","turquoise"
"TRIM3","brown"
"TRIM32","turquoise"
"TRIM33","green"
"TRIM34 ","yellow"
"TRIM35","blue"
"TRIM36","brown"
"TRIM37","blue"
"TRIM38","green"
"TRIM39","green"
"TRIM4","blue"
"TRIM41","green"
"TRIM44","turquoise"
"TRIM46","brown"
"TRIM47","grey"
"TRIM5","yellow"
"TRIM50","brown"
"TRIM52","blue"
"TRIM56","green"
"TRIM58","pink"
"TRIM59","blue"
"TRIM6","grey"
"TRIM65","grey"
"TRIM66","grey"
"TRIM68","blue"
"TRIM69","grey"
"TRIM7","grey"
"TRIM8","green"
"TRIML1","brown"
"TRIO","turquoise"
"TRIOBP","green"
"TRIP11","yellow"
"TRIP12","pink"
"TRIP13","grey"
"TRIP4","black"
"TRIP6","grey"
"TRIT1","blue"
"TRMT1","turquoise"
"TRMT112","turquoise"
"TRMT12","grey"
"TRMT2A","grey"
"TRMT6","black"
"TRMT61B","blue"
"TRMU","brown"
"TRNAU1AP","black"
"TRNT1","blue"
"TRO","brown"
"TROAP","pink"
"TROVE2","red"
"TRPC4AP","red"
"TRPM2","grey"
"TRPM3","brown"
"TRPM6","red"
"TRPM7","blue"
"TRPS1","black"
"TRPT1","red"
"TRPV2","black"
"TRPV4","brown"
"TRPV5","brown"
"TRRAP","blue"
"TRUB1","blue"
"TRUB2","turquoise"
"TSC1","blue"
"TSC2","grey"
"TSC22D1","grey"
"TSC22D2","yellow"
"TSC22D3","grey"
"TSC22D4","green"
"TSEN15","blue"
"TSEN2","blue"
"TSEN34","red"
"TSEN54","turquoise"
"TSFM","blue"
"TSG101","black"
"TSGA14","turquoise"
"TSHZ1","blue"
"TSHZ2","turquoise"
"TSHZ3","black"
"TSN","blue"
"TSNAX","yellow"
"TSPAN1","brown"
"TSPAN13","blue"
"TSPAN14","black"
"TSPAN16","grey"
"TSPAN17","grey"
"TSPAN18","grey"
"TSPAN2","black"
"TSPAN3","blue"
"TSPAN31","grey"
"TSPAN32","turquoise"
"TSPAN33","grey"
"TSPAN4","grey"
"TSPAN5","pink"
"TSPAN7","pink"
"TSPAN9","grey"
"TSPO","black"
"TSPO2","pink"
"TSPYL1","blue"
"TSPYL2","grey"
"TSPYL4","blue"
"TSR1","blue"
"TSR2","grey"
"TSSC1","turquoise"
"TSSC4","grey"
"TSSK3","brown"
"TST","green"
"TSTA3","pink"
"TSTD1","grey"
"TTBK2","red"
"TTC1","grey"
"TTC13","blue"
"TTC14","yellow"
"TTC15","green"
"TTC16","brown"
"TTC17","turquoise"
"TTC19","blue"
"TTC21A","brown"
"TTC21B","blue"
"TTC27","blue"
"TTC3","turquoise"
"TTC31","turquoise"
"TTC32","yellow"
"TTC33","yellow"
"TTC35","black"
"TTC36","brown"
"TTC37","blue"
"TTC38","grey"
"TTC39C","turquoise"
"TTC5","turquoise"
"TTC7A","grey"
"TTC7B","grey"
"TTC9","blue"
"TTC9C","black"
"TTF1","turquoise"
"TTF2","blue"
"TTK","grey"
"TTL","grey"
"TTLL10","brown"
"TTLL12","grey"
"TTLL3","red"
"TTLL4","green"
"TTLL5","brown"
"TTN","grey"
"TTPAL","yellow"
"TTTY14","brown"
"TTTY6B","brown"
"TTYH2","turquoise"
"TTYH3","grey"
"TUBA1A","red"
"TUBA1B","grey"
"TUBA1C","grey"
"TUBA4A","red"
"TUBA8","grey"
"TUBB","turquoise"
"TUBB1","grey"
"TUBB2A","pink"
"TUBB2C","pink"
"TUBB4Q ","brown"
"TUBB6","grey"
"TUBBP5","grey"
"TUBD1","turquoise"
"TUBE1","blue"
"TUBG1","grey"
"TUBG2","pink"
"TUBGCP2","grey"
"TUBGCP3","yellow"
"TUBGCP4","blue"
"TUBGCP6","turquoise"
"TUFM","turquoise"
"TUFT1","grey"
"TULP3","turquoise"
"TULP4","blue"
"TUSC2","grey"
"TWF1","yellow"
"TWF2","red"
"TWIST2","grey"
"TWISTNB","turquoise"
"TWSG1","yellow"
"TXK","turquoise"
"TXLNA","turquoise"
"TXLNG","turquoise"
"TXN","black"
"TXN2","turquoise"
"TXNDC11","grey"
"TXNDC12","yellow"
"TXNDC15","blue"
"TXNDC16","grey"
"TXNDC17","black"
"TXNDC3","black"
"TXNDC9","yellow"
"TXNIP","green"
"TXNL1","grey"
"TXNL4A","grey"
"TXNL4B","grey"
"TXNRD1","yellow"
"TXNRD2","brown"
"TYK2","green"
"TYMP","red"
"TYMS","grey"
"TYROBP","red"
"TYSND1","brown"
"TYW1","blue"
"TYW1 ","blue"
"TYW1B","grey"
"TYW3","blue"
"U2AF1","red"
"U2AF1L4","turquoise"
"U2AF2","blue"
"UAP1","blue"
"UAP1L1","brown"
"UBA1","red"
"UBA2","blue"
"UBA3","yellow"
"UBA5","blue"
"UBA52","brown"
"UBA6","yellow"
"UBA7","grey"
"UBAC1","pink"
"UBAC2","blue"
"UBAP1","black"
"UBAP2","turquoise"
"UBAP2L","brown"
"UBASH3A","turquoise"
"UBASH3B","yellow"
"UBB","pink"
"UBE2A","yellow"
"UBE2B","grey"
"UBE2C","grey"
"UBE2D1","yellow"
"UBE2D2","yellow"
"UBE2D3","yellow"
"UBE2E1","blue"
"UBE2E2","blue"
"UBE2E3","pink"
"UBE2F","pink"
"UBE2G1","yellow"
"UBE2G2","turquoise"
"UBE2H","pink"
"UBE2I","blue"
"UBE2J1","black"
"UBE2J2","red"
"UBE2K","black"
"UBE2L3","black"
"UBE2L6","grey"
"UBE2M","pink"
"UBE2N","blue"
"UBE2O","pink"
"UBE2Q1","blue"
"UBE2Q2","blue"
"UBE2R2","red"
"UBE2S","grey"
"UBE2T","grey"
"UBE2V1","pink"
"UBE2V2","blue"
"UBE2W","yellow"
"UBE2Z","grey"
"UBE3A","blue"
"UBE3B","grey"
"UBE3C","blue"
"UBE4A","yellow"
"UBE4B","green"
"UBFD1","turquoise"
"UBIAD1","turquoise"
"UBL3","yellow"
"UBL4A","grey"
"UBL5","black"
"UBL7","pink"
"UBLCP1","red"
"UBN1","green"
"UBN2","grey"
"UBOX5","grey"
"UBP1","blue"
"UBQLN1","yellow"
"UBQLN2","yellow"
"UBQLN4","turquoise"
"UBR1","yellow"
"UBR2","green"
"UBR3","yellow"
"UBR4","red"
"UBR5","yellow"
"UBR7","grey"
"UBTD1","grey"
"UBTD2","yellow"
"UBTF","turquoise"
"UBXN1","turquoise"
"UBXN10","grey"
"UBXN11","grey"
"UBXN2A","grey"
"UBXN2B","yellow"
"UBXN4","red"
"UBXN6","pink"
"UBXN7","red"
"UBXN8","blue"
"UCHL3","blue"
"UCHL5","blue"
"UCK1","grey"
"UCK2","grey"
"UCKL1","blue"
"UCP2","pink"
"UEVLD","black"
"UFC1","turquoise"
"UFD1L","grey"
"UFM1","blue"
"UFSP2","blue"
"UGCG","black"
"UGDH","blue"
"UGGT1","grey"
"UGP2","yellow"
"UGT2B7","brown"
"UHMK1","yellow"
"UHRF1","grey"
"UHRF1BP1","blue"
"UHRF1BP1L","red"
"UHRF2","blue"
"UIMC1","grey"
"ULK1","red"
"ULK2","blue"
"UMPS","blue"
"UNC119","green"
"UNC119B","turquoise"
"UNC13D","red"
"UNC45A","pink"
"UNC50","yellow"
"UNC93B1","grey"
"UNCX","brown"
"UNKL","yellow"
"UPB1","black"
"UPF1","green"
"UPF2","yellow"
"UPF3A","blue"
"UPF3B","blue"
"UPK3A","brown"
"UPP1","black"
"UPRT","blue"
"UQCR10","grey"
"UQCR11","pink"
"UQCRB","grey"
"UQCRC1","red"
"UQCRC2","turquoise"
"UQCRFS1","yellow"
"UQCRH","grey"
"UQCRHL","grey"
"UQCRQ","grey"
"URGCP","grey"
"URM1","turquoise"
"UROD","pink"
"UROS","pink"
"USE1","turquoise"
"USF1","green"
"USF2","grey"
"USMG5","black"
"USO1","yellow"
"USP1","yellow"
"USP10","grey"
"USP11","turquoise"
"USP12","pink"
"USP13","turquoise"
"USP14","blue"
"USP15","yellow"
"USP16","blue"
"USP18","grey"
"USP19","green"
"USP20","turquoise"
"USP21","grey"
"USP22","green"
"USP24","turquoise"
"USP25","yellow"
"USP27X","grey"
"USP28","turquoise"
"USP3","green"
"USP30","yellow"
"USP31","turquoise"
"USP32","black"
"USP33","yellow"
"USP34","yellow"
"USP36","turquoise"
"USP37","blue"
"USP38","yellow"
"USP39","turquoise"
"USP4","green"
"USP42","grey"
"USP47","blue"
"USP48","blue"
"USP5","brown"
"USP53","yellow"
"USP54","grey"
"USP7","grey"
"USP8","yellow"
"USP9X","red"
"USP9Y","grey"
"USPL1","blue"
"UTF1","brown"
"UTP11L","blue"
"UTP14A ","turquoise"
"UTP14C","blue"
"UTP18","blue"
"UTP23","blue"
"UTP3","blue"
"UTP6","blue"
"UTRN","blue"
"UTS2R","brown"
"UTY","grey"
"UVRAG","grey"
"UXS1","blue"
"UXT","turquoise"
"VAC14","turquoise"
"VAMP1","grey"
"VAMP2","grey"
"VAMP3","black"
"VAMP4","blue"
"VAMP5","grey"
"VAMP7","yellow"
"VAMP8","turquoise"
"VANGL1","grey"
"VAPA","black"
"VAPB","red"
"VARS2","turquoise"
"VASH1","grey"
"VASP","red"
"VAT1","grey"
"VAV1","red"
"VAV2","turquoise"
"VAV3","yellow"
"VBP1","yellow"
"VCAN","grey"
"VCL","grey"
"VCP","green"
"VCPIP1","yellow"
"VCX2","grey"
"VDAC1 ","turquoise"
"VDAC2","turquoise"
"VDAC3","turquoise"
"VDR","grey"
"VEGFA","yellow"
"VEGFB","turquoise"
"VENTX","grey"
"VEPH1","grey"
"VEZF1","green"
"VEZT","blue"
"VGLL1","brown"
"VGLL4","grey"
"VHL","turquoise"
"VILL","brown"
"VIM","red"
"VIPAR","red"
"VIPR1","brown"
"VIPR2","brown"
"VKORC1","grey"
"VKORC1L1","grey"
"VMA21","blue"
"VNN1","black"
"VNN2","red"
"VNN3","green"
"VOPP1","grey"
"VPRBP","turquoise"
"VPREB3","turquoise"
"VPS11","turquoise"
"VPS13A","turquoise"
"VPS13B","grey"
"VPS13C","blue"
"VPS13D","green"
"VPS16","green"
"VPS18","green"
"VPS24","red"
"VPS25","black"
"VPS26A","yellow"
"VPS26B","green"
"VPS28","pink"
"VPS29","yellow"
"VPS33A","grey"
"VPS33B","grey"
"VPS35","yellow"
"VPS36","blue"
"VPS37A","grey"
"VPS37B","red"
"VPS37C","green"
"VPS37D","brown"
"VPS39","green"
"VPS41","blue"
"VPS45","turquoise"
"VPS4A","grey"
"VPS4B","yellow"
"VPS52","turquoise"
"VPS53","green"
"VPS54","yellow"
"VPS72","red"
"VPS8","red"
"VRK1","grey"
"VRK2","yellow"
"VRK3","green"
"VSIG2","brown"
"VSIG4","grey"
"VSTM1","black"
"VSX1","brown"
"VTA1","yellow"
"VTI1A","green"
"VTI1B","pink"
"VWA1","brown"
"VWA5A","black"
"VWCE","brown"
"VWF","grey"
"WAC","grey"
"WAPAL","yellow"
"WARS","green"
"WASF2","pink"
"WASF3","grey"
"WASH2P","grey"
"WASH3P","brown"
"WASH7P","brown"
"WASL","blue"
"WBP11","blue"
"WBP11 ","blue"
"WBP2","brown"
"WBP4","black"
"WBSCR16","grey"
"WBSCR22","turquoise"
"WBSCR26","grey"
"WBSCR27","grey"
"WDFY1","blue"
"WDFY2","green"
"WDFY3","black"
"WDFY4","red"
"WDR1","red"
"WDR11","blue"
"WDR12","blue"
"WDR13","grey"
"WDR18","turquoise"
"WDR20","yellow"
"WDR25","brown"
"WDR26","pink"
"WDR3","blue"
"WDR31","brown"
"WDR33","blue"
"WDR34","brown"
"WDR35","blue"
"WDR36","blue"
"WDR37","yellow"
"WDR4","brown"
"WDR41","yellow"
"WDR43","blue"
"WDR44","yellow"
"WDR45","pink"
"WDR45L","blue"
"WDR46","turquoise"
"WDR47","yellow"
"WDR48","grey"
"WDR5","turquoise"
"WDR54","turquoise"
"WDR55","grey"
"WDR59","turquoise"
"WDR5B","grey"
"WDR6","turquoise"
"WDR61","blue"
"WDR62","brown"
"WDR7","blue"
"WDR70","grey"
"WDR73","turquoise"
"WDR74","grey"
"WDR75","blue"
"WDR77","turquoise"
"WDR8","grey"
"WDR81","pink"
"WDR82","blue"
"WDR83","grey"
"WDR85","turquoise"
"WDR89","grey"
"WDR90","brown"
"WDR91","grey"
"WDR92","turquoise"
"WDSUB1","blue"
"WDTC1","brown"
"WEE1","blue"
"WFDC1","grey"
"WFDC2","brown"
"WHAMM","blue"
"WHAMML1","grey"
"WHAMML1 ","grey"
"WHSC1","blue"
"WHSC1L1","grey"
"WHSC2","grey"
"WIBG","grey"
"WIPF1","yellow"
"WIPF2","green"
"WIPF3","brown"
"WIPI1","black"
"WIPI2","pink"
"WIT1","grey"
"WIZ","grey"
"WLS","green"
"WNK1","pink"
"WNT10B","brown"
"WNT11","brown"
"WNT2B","brown"
"WNT3","brown"
"WNT4","brown"
"WNT9A","brown"
"WRAP53","turquoise"
"WRB","yellow"
"WRNIP1","blue"
"WSB1","black"
"WSB2","yellow"
"WSCD1","brown"
"WTAP","yellow"
"WTIP","brown"
"WWC3","green"
"WWOX","turquoise"
"WWP1","blue"
"WWP2","green"
"WWTR1","brown"
"XAF1","grey"
"XBP1","blue"
"XCL1 ","turquoise"
"XIAP","red"
"XIST","grey"
"XK","pink"
"XKR3","grey"
"XPA","blue"
"XPC","green"
"XPNPEP1","grey"
"XPNPEP3","blue"
"XPO1","blue"
"XPO4","turquoise"
"XPO6","red"
"XPO7","pink"
"XPOT","blue"
"XPR1","pink"
"XRCC1","green"
"XRCC4","yellow"
"XRCC5","yellow"
"XRCC6","turquoise"
"XRCC6BP1","grey"
"XRN1","yellow"
"XRN2","red"
"XRRA1","turquoise"
"XYLT1","blue"
"XYLT2","grey"
"YAF2","yellow"
"YARS","turquoise"
"YARS2","blue"
"YBX1","pink"
"YBX2","brown"
"YDJC","turquoise"
"YEATS2","blue"
"YEATS4","blue"
"YES1","grey"
"YIF1A","turquoise"
"YIF1B","grey"
"YIPF1","red"
"YIPF2","pink"
"YIPF3","brown"
"YIPF4","yellow"
"YIPF5","grey"
"YIPF6","pink"
"YIPF7","brown"
"YJEFN3","brown"
"YKT6","red"
"YLPM1","blue"
"YME1L1","yellow"
"YOD1","pink"
"YPEL1","grey"
"YPEL2","yellow"
"YPEL3","pink"
"YPEL4","pink"
"YPEL5","yellow"
"YRDC","blue"
"YTHDC1","yellow"
"YTHDC2","yellow"
"YTHDF1","blue"
"YTHDF2","blue"
"YTHDF3","yellow"
"YWHAB","green"
"YWHAE","grey"
"YWHAG","yellow"
"YWHAH","grey"
"YWHAQ","blue"
"YWHAZ","red"
"YY1","turquoise"
"YY1AP1","pink"
"ZADH2","turquoise"
"ZAK","red"
"ZAP70","turquoise"
"ZBED1","green"
"ZBED4","turquoise"
"ZBED5","yellow"
"ZBP1","grey"
"ZBTB1","blue"
"ZBTB11","yellow"
"ZBTB16","grey"
"ZBTB17","green"
"ZBTB2","blue"
"ZBTB20","green"
"ZBTB24","turquoise"
"ZBTB3","grey"
"ZBTB33","blue"
"ZBTB34","yellow"
"ZBTB38","blue"
"ZBTB4","turquoise"
"ZBTB40","turquoise"
"ZBTB41","blue"
"ZBTB43","green"
"ZBTB44","pink"
"ZBTB45","grey"
"ZBTB47","grey"
"ZBTB48","green"
"ZBTB5","turquoise"
"ZBTB6","blue"
"ZBTB7A","grey"
"ZBTB7B","grey"
"ZBTB7C","brown"
"ZBTB8OS","black"
"ZC3H10","grey"
"ZC3H11A","yellow"
"ZC3H12A","grey"
"ZC3H12D","brown"
"ZC3H14","blue"
"ZC3H15","blue"
"ZC3H18","green"
"ZC3H3","red"
"ZC3H4","green"
"ZC3H6","blue"
"ZC3H7A","red"
"ZC3H7B","brown"
"ZC3H8","blue"
"ZC3HAV1","green"
"ZC3HC1","turquoise"
"ZCCHC10","yellow"
"ZCCHC11","grey"
"ZCCHC14","blue"
"ZCCHC17","grey"
"ZCCHC2","grey"
"ZCCHC24","grey"
"ZCCHC3","blue"
"ZCCHC4","blue"
"ZCCHC6","green"
"ZCCHC7","blue"
"ZCCHC8","blue"
"ZCCHC9","yellow"
"ZCRB1","grey"
"ZCWPW1","brown"
"ZDHHC12","black"
"ZDHHC13","yellow"
"ZDHHC14","turquoise"
"ZDHHC16","grey"
"ZDHHC17","yellow"
"ZDHHC18","green"
"ZDHHC19","black"
"ZDHHC2","pink"
"ZDHHC20","black"
"ZDHHC22","brown"
"ZDHHC24","grey"
"ZDHHC3","black"
"ZDHHC4","turquoise"
"ZDHHC5","green"
"ZDHHC6","yellow"
"ZDHHC7","green"
"ZDHHC8","brown"
"ZEB1","green"
"ZEB2","yellow"
"ZER1","pink"
"ZFAND2A","yellow"
"ZFAND2B","grey"
"ZFAND3","grey"
"ZFAND5","pink"
"ZFAND6","yellow"
"ZFAT","brown"
"ZFC3H1","yellow"
